Date,Open,High,Low,Close,Volume
10/17/2013 15:30:00,430.92,439.83,428.27,436.04,4026153
10/18/2013 15:30:00,436.66,449.74,436.66,448.57,5069374
10/21/2013 15:30:00,448.57,453.45,443.87,452.31,3461572
10/22/2013 15:30:00,449.44,451.2,444.54,447.85,2342103
10/23/2013 15:30:00,448.35,450.33,439.66,444.16,2044698
10/24/2013 15:30:00,441.84,451.22,436.54,438.1,2678332
10/25/2013 15:30:00,437.9,442.21,435.55,439.34,2273430
10/28/2013 15:30:00,439.83,448.18,439.76,441.19,3514321
10/29/2013 15:30:00,440.38,447.73,437.8,444.19,3303172
10/30/2013 15:30:00,444.04,447.21,443.15,444.86,2197777
10/31/2013 15:30:00,445.77,454.69,443.79,453.06,4521314
11/1/2013 15:30:00,450.78,458.92,447.43,449.86,2718063
11/5/2013 15:30:00,447.43,456.52,447.43,450.58,2504263
11/6/2013 15:30:00,450.73,455.63,443.27,445.08,2198926
11/7/2013 15:30:00,445.28,448.65,436.91,438.79,2238424
11/8/2013 15:30:00,438.84,439.83,431.48,433.86,2001425
11/11/2013 15:30:00,432.9,436.91,426.06,427.89,2034671
11/12/2013 15:30:00,428.44,431.71,421.11,422.3,2781812
11/13/2013 15:30:00,420.96,426.66,417.1,418.24,1918164
11/14/2013 15:30:00,421.63,427.94,421.21,421.83,1835838
11/18/2013 15:30:00,425.02,434.75,424.06,433.27,2759723
11/19/2013 15:30:00,433.39,438.3,433.39,435.05,1928073
11/20/2013 15:30:00,433.32,437.35,424.48,427.2,2992305
11/21/2013 15:30:00,425.91,425.96,417.76,419.82,2620866
11/22/2013 15:30:00,421.5,424.2,415.61,417.91,1710289
11/25/2013 15:30:00,419.7,424.4,418.06,421.85,2303754
11/26/2013 15:30:00,421.26,424.38,414.84,416.68,3192390
11/27/2013 15:30:00,418.28,420.76,413.7,415.04,2610836
11/28/2013 15:30:00,417.59,424.18,417.59,419.99,2867965
11/29/2013 15:30:00,421.48,424.23,420.32,422.59,2259353
12/2/2013 15:30:00,422.5,427.42,422.15,423.63,1650771
12/3/2013 15:30:00,423.49,428.69,421.33,426.9,2099451
12/4/2013 15:30:00,426.41,429.68,422.59,424.01,2002635
12/5/2013 15:30:00,431.91,434.38,429.95,431.41,2865154
12/6/2013 15:30:00,430.99,433.22,426.56,429.28,1668901
12/9/2013 15:30:00,436.91,439.83,433.99,435.35,2904113
12/10/2013 15:30:00,435.13,440.18,435.13,438.17,1992917
12/11/2013 15:30:00,437.11,438.32,432.15,437.16,1137789
12/12/2013 15:30:00,434.88,435.87,429.92,431.01,1300646
12/13/2013 15:30:00,429.43,429.97,424.8,428.29,2040359
12/16/2013 15:30:00,425.96,427.08,417.64,418.56,2296374
12/17/2013 15:30:00,420.37,422.45,414.45,415.66,2306272
12/18/2013 15:30:00,415.66,427.87,415.66,425.94,2745251
12/19/2013 15:30:00,428.14,428.14,417.89,423.02,3074567
12/20/2013 15:30:00,431.91,444.78,427,443.37,4687926
12/23/2013 15:30:00,445.28,450.23,440.82,443.92,3701213
12/24/2013 15:30:00,444.04,448.25,443.35,444.81,1670206
12/26/2013 15:30:00,443.05,445.77,436.91,439.61,3341856
12/27/2013 15:30:00,440.13,442.75,434.33,435.3,1770277
12/30/2013 15:30:00,436.36,440.75,433.81,439.38,2357956
12/31/2013 15:30:00,439.83,444.91,439.38,443.4,1304298
1/1/2014 15:30:00,444.51,444.91,439.63,440.23,1337074
1/2/2014 15:30:00,439.68,443.79,430.96,433.39,1376901
1/3/2014 15:30:00,431.71,432.57,423.49,428.07,2933613
1/6/2014 15:30:00,427,427.57,421.01,423.46,3043781
1/7/2014 15:30:00,423.29,425.94,416.08,417.1,3957111
1/8/2014 15:30:00,418.24,424.65,418.24,420.54,2909048
1/9/2014 15:30:00,421.23,422.89,418.56,421.36,1899340
1/10/2014 15:30:00,420.19,434.04,420.02,425.05,3392170
1/13/2014 15:30:00,430.05,437.35,429.92,436.07,2756390
1/14/2014 15:30:00,435.13,438.12,432.13,436.61,2760267
1/15/2014 15:30:00,438.2,443.3,436.36,438.57,2893960
1/16/2014 15:30:00,440.18,442.46,436.88,438.91,4123266
1/17/2014 15:30:00,440.4,444.24,435.99,438.22,3534630
1/20/2014 15:30:00,439.29,440.33,428.98,430.79,3789008
1/21/2014 15:30:00,432.23,432.7,426.95,427.47,2241570
1/22/2014 15:30:00,427.7,433.57,425.05,432.13,1947009
1/23/2014 15:30:00,426.26,431.56,426.26,428.83,3146981
1/24/2014 15:30:00,426.95,433.22,426.51,429.75,2715344
1/27/2014 15:30:00,423.98,426.36,416.23,417.62,2822051
1/28/2014 15:30:00,419.52,423.98,417.39,418.46,2645575
1/29/2014 15:30:00,420.91,422.25,413.58,414.37,2828526
1/30/2014 15:30:00,411.8,413.01,407.24,408.63,3223490
1/31/2014 15:30:00,409.62,412.81,409.2,411.67,2523182
2/3/2014 15:30:00,409.22,411,405.88,406.6,1880728
2/4/2014 15:30:00,403.43,409.44,402.76,406.92,2825803
2/5/2014 15:30:00,406.2,406.89,399.66,404.79,2582636
2/6/2014 15:30:00,406.15,408.18,400.28,404.09,2474757
2/7/2014 15:30:00,407.19,408.03,401.49,403.4,1933597
2/10/2014 15:30:00,403.8,408.92,401.77,407.12,2364740
2/11/2014 15:30:00,407.64,408.63,397.61,398.84,2882244
2/12/2014 15:30:00,400.21,407.09,399.91,405.11,2246719
2/13/2014 15:30:00,405.61,405.61,398.75,399.91,1978914
2/14/2014 15:30:00,402.14,408.13,400.21,407.17,2107250
2/17/2014 15:30:00,404.99,407.14,399.74,402.34,2070622
2/18/2014 15:30:00,399.76,405.09,399.76,402.76,1312359
2/20/2014 15:30:00,401.84,403.03,397.78,398.94,1838151
2/21/2014 15:30:00,399.76,404.17,399.02,401.94,1430079
2/24/2014 15:30:00,400.23,403.65,398.87,402.36,1554509
2/25/2014 15:30:00,403.33,404.17,399.98,401.47,1609074
2/26/2014 15:30:00,401.69,404.59,400.33,401.54,3110571
2/28/2014 15:30:00,401.54,403.85,392.83,396.22,4331622
3/3/2014 15:30:00,396.29,399.61,394.83,397.93,2659675
3/4/2014 15:30:00,397.73,403.5,397.53,402.66,2056575
3/5/2014 15:30:00,403.95,405.16,398.79,399.71,2703603
3/6/2014 15:30:00,400.87,408.33,400.85,407.36,2325283
3/7/2014 15:30:00,408.63,432.9,408.63,430.62,7679752
3/10/2014 15:30:00,428.49,447.58,427.65,438.57,7513409
3/11/2014 15:30:00,438.34,439.73,431.96,433.27,2921335
3/12/2014 15:30:00,432.9,437.3,429.75,431.58,2155857
3/13/2014 15:30:00,433.39,443.17,433.24,435.65,3936620
3/14/2014 15:30:00,432.9,440.8,430.44,438.91,3780891
3/18/2014 15:30:00,440.57,450.13,440.57,444.02,4351046
3/19/2014 15:30:00,445.77,450.68,443.42,447.26,3743369
3/20/2014 15:30:00,446.57,449.49,444.86,448.75,6791651
3/21/2014 15:30:00,449.24,452.39,436.93,438.74,5040481
3/24/2014 15:30:00,441.44,450.11,441.37,448.45,6586731
3/25/2014 15:30:00,435.37,437.11,432.15,435.52,7154556
3/26/2014 15:30:00,436.49,447.24,436.44,441.42,3156965
3/27/2014 15:30:00,443.22,448.2,441.86,446.15,12665322
3/28/2014 15:30:00,445.77,455.66,445.77,453.77,4267110
3/31/2014 15:30:00,453.82,465.49,452.31,461,4286368
4/1/2014 15:30:00,463.61,468.06,460.29,466.87,3575180
4/2/2014 15:30:00,468.06,476.48,464.65,474.6,6121499
4/3/2014 15:30:00,473.91,476.95,465.78,471.85,6069088
4/4/2014 15:30:00,471.53,472.15,466.35,467.69,2860462
4/7/2014 15:30:00,467.57,472.99,462.79,467.64,2949923
4/9/2014 15:30:00,470.54,478.81,469.13,476.56,3071917
4/10/2014 15:30:00,477.82,482.38,476.58,479.98,2434297
4/11/2014 15:30:00,476.63,480.97,470.84,472.4,2672508
4/15/2014 15:30:00,470.54,472.52,463.9,470.09,2117715
4/16/2014 15:30:00,468.81,475,464.65,466.23,2830152
4/17/2014 15:30:00,468.06,476.38,467.47,475.05,1793418
4/21/2014 15:30:00,480.42,480.42,473.56,475.29,2701214
4/22/2014 15:30:00,475.49,489.73,473.56,479.33,4418930
4/23/2014 15:30:00,479.95,486.39,477.6,479.03,3494693
4/25/2014 15:30:00,479.46,479.95,468.56,469.67,3029220
4/28/2014 15:30:00,470.44,473.51,466.26,468.06,3796899
4/29/2014 15:30:00,468.58,471.41,464.6,465.74,1919298
4/30/2014 15:30:00,467.52,475.49,460.19,463.51,3289582
5/2/2014 15:30:00,465.59,469.25,458.65,459.69,2073376
5/5/2014 15:30:00,458.16,474.75,458.16,468.98,3474292
5/6/2014 15:30:00,469.5,478.96,469.33,477.15,2832651
5/7/2014 15:30:00,475.54,481.14,474.03,475.91,2416483
5/8/2014 15:30:00,477.03,480.5,470.91,475.64,2731382
5/9/2014 15:30:00,473.41,494.81,473.41,494.12,4217843
5/12/2014 15:30:00,492.78,519.57,492.38,509.52,7051280
5/13/2014 15:30:00,515.12,529.38,512.39,526.71,6140492
5/14/2014 15:30:00,527,528.99,515.66,517.84,4428958
5/15/2014 15:30:00,517.84,525.02,514.75,521.75,4769324
5/16/2014 15:30:00,539.93,567.25,526.06,534.56,12031151
5/19/2014 15:30:00,540.38,557.09,538.35,554.77,5439813
5/20/2014 15:30:00,558.65,559.2,532.8,534.85,5145199
5/21/2014 15:30:00,534.85,546.3,531.83,534.14,5026907
5/22/2014 15:30:00,537.9,551.47,537.26,545.23,4284833
5/23/2014 15:30:00,550.56,560.69,545.83,558.43,3786896
5/26/2014 15:30:00,560.93,564.65,532.45,545.68,3674151
5/27/2014 15:30:00,546.32,548.8,532.5,538.87,2576905
5/28/2014 15:30:00,539.68,548.1,537.28,539.34,2594834
5/29/2014 15:30:00,541.12,541.57,529.16,531.73,6322422
5/30/2014 15:30:00,537.41,539.73,525.02,527.35,3953091
6/2/2014 15:30:00,532.33,539.02,527.65,536.02,2012972
6/3/2014 15:30:00,536.56,545.83,533.62,542.56,2485694
6/4/2014 15:30:00,541.19,545.73,533.07,533.69,2017568
6/5/2014 15:30:00,534.19,542.31,527.13,539.83,4565820
6/6/2014 15:30:00,548.5,561.18,546.87,555.93,6701908
6/9/2014 15:30:00,559.69,561.03,550.83,556.05,3085371
6/10/2014 15:30:00,559.92,559.92,545.06,553.9,3602608
6/11/2014 15:30:00,554.74,554.74,541.12,545.88,3466329
6/12/2014 15:30:00,544.12,551.52,536.96,541.94,2689818
6/13/2014 15:30:00,544.98,548.3,531.31,535.87,3348036
6/16/2014 15:30:00,536.91,536.91,523.61,527.72,3285055
6/17/2014 15:30:00,524.08,541.52,524.08,539.91,3617320
6/18/2014 15:30:00,538.89,545.65,525.35,528.37,4391701
6/19/2014 15:30:00,531.96,532.43,510.96,516.16,5286280
6/20/2014 15:30:00,518.04,519.77,512.27,513.38,2938456
6/23/2014 15:30:00,513.63,517.54,507.19,514.1,3375785
6/24/2014 15:30:00,517.59,526.41,517.59,524.95,2717888
6/25/2014 15:30:00,523.86,524.7,519.15,520.57,2414935
6/26/2014 15:30:00,507.69,508.63,498.62,501.2,5595871
6/27/2014 15:30:00,500.26,506.94,498.87,501.3,2108794
6/30/2014 15:30:00,501.52,505.21,495.3,502.93,4721740
7/1/2014 15:30:00,503.82,505.48,498.75,499.27,2206576
7/2/2014 15:30:00,503.73,508.85,501.25,504.34,2810085
7/3/2014 15:30:00,505.21,507.69,497.04,498.52,2645940
7/4/2014 15:30:00,497.78,513.53,496.94,511.13,2961779
7/7/2014 15:30:00,511.65,513.63,505.71,508.78,3204529
7/8/2014 15:30:00,508.18,512.39,490.35,492.85,3996724
7/9/2014 15:30:00,496.3,500.21,491.59,495.78,3406611
7/10/2014 15:30:00,495.43,505.95,485.92,493.92,4251670
7/11/2014 15:30:00,492.93,496.3,477.3,478.71,4065087
7/14/2014 15:30:00,479.75,482.87,474.75,476.36,3146395
7/15/2014 15:30:00,477.18,485.4,477,481.54,3507637
7/16/2014 15:30:00,482.43,491.84,482.43,490.2,3190489
7/17/2014 15:30:00,489.36,494.41,485.55,486.64,2154828
7/18/2014 15:30:00,485.4,487.16,480.1,483.79,2133298
7/21/2014 15:30:00,495.3,499.27,492.85,494.14,3883004
7/22/2014 15:30:00,497.29,512.1,495.85,510.63,6512321
7/23/2014 15:30:00,512.67,515.02,505.73,511.77,3136481
7/24/2014 15:30:00,510.16,516.7,507.19,515.64,2211291
7/25/2014 15:30:00,516.06,516.75,498.8,506.13,3093322
7/28/2014 15:30:00,505.71,506.97,496.1,498.08,2142490
7/30/2014 15:30:00,497.29,500.75,491.84,498.35,4255466
7/31/2014 15:30:00,499.24,505.16,496.3,498.5,4051138
8/1/2014 15:30:00,492.83,494.81,482.92,483.57,3617603
8/4/2014 15:30:00,485.89,490.2,483.44,487.88,3353808
8/5/2014 15:30:00,487.92,489.29,480.94,487.31,2796475
8/6/2014 15:30:00,487.83,494.61,485.15,489.44,3739249
8/7/2014 15:30:00,489.86,493.67,487.06,490.01,2478789
8/8/2014 15:30:00,485.18,487.13,481.98,485.65,2084325
8/11/2014 15:30:00,487.95,488.99,484.11,485.65,1530775
8/12/2014 15:30:00,488.37,488.84,483.59,487.58,2184401
8/13/2014 15:30:00,487.03,493.62,485.4,490.43,3226166
8/14/2014 15:30:00,492.83,497.78,491.22,496.77,2757188
8/18/2014 15:30:00,495.85,502.96,494.07,501.77,1747178
8/19/2014 15:30:00,502.73,506.7,498.33,499.91,3328022
8/20/2014 15:30:00,500.75,504.44,493,494.49,2976628
8/21/2014 15:30:00,495.3,497.29,490.4,492.88,3760015
8/22/2014 15:30:00,495.35,498.77,492.98,494.46,1959327
8/25/2014 15:30:00,495.3,499.51,492.06,493.22,1704141
8/26/2014 15:30:00,493.32,493.79,486.88,492.01,2182560
8/27/2014 15:30:00,493.92,496.2,488.79,492.18,1918182
8/28/2014 15:30:00,492.63,497.29,492.63,494.66,3637682
9/1/2014 15:30:00,497.46,505.71,493.13,502.29,3702468
9/2/2014 15:30:00,504.47,510.93,500.56,507.09,3784599
9/3/2014 15:30:00,507.76,513.11,505.76,510.78,5011067
9/4/2014 15:30:00,509.67,512.1,504.27,508.13,2136513
9/5/2014 15:30:00,509.02,511.87,505.51,508.01,2075273
9/8/2014 15:30:00,512.1,514.8,509.17,513.98,3174286
9/9/2014 15:30:00,511.2,515.76,509.27,511.65,2095351
9/10/2014 15:30:00,509.25,509.72,501.55,503.16,2162176
9/11/2014 15:30:00,505.36,510.16,499.27,504.91,2427349
9/12/2014 15:30:00,504.47,507.19,500.98,503.03,2000076
9/15/2014 15:30:00,499.81,501.25,495.8,496.67,1997452
9/16/2014 15:30:00,496,497.36,483.67,485.1,3027126
9/17/2014 15:30:00,487.83,490.62,484.88,489.68,2488647
9/18/2014 15:30:00,487.88,500.26,487.23,497.73,2077617
9/19/2014 15:30:00,498.28,503.13,490.85,493.05,3924732
9/22/2014 15:30:00,491.84,493.32,489.21,491.12,1805858
9/23/2014 15:30:00,491.19,493.05,477,478.39,4044643
9/24/2014 15:30:00,479.7,482.48,473.21,477.99,3518809
9/25/2014 15:30:00,478.51,479.36,456.99,460.56,7564288
9/26/2014 15:30:00,460.14,466.4,454.34,462.24,3635611
9/29/2014 15:30:00,464.08,466.92,460.44,462.19,2852977
9/30/2014 15:30:00,459.64,469.77,458.18,468.41,4032700
10/1/2014 15:30:00,467.37,468.36,458.65,459.25,1978672
10/7/2014 15:30:00,459.27,463.06,457.39,458.73,2835389
10/8/2014 15:30:00,456.25,466.33,456.25,463.95,2246466
10/9/2014 15:30:00,464.7,474.13,464.7,472.84,2552056
10/10/2014 15:30:00,469.05,479.95,463.65,475.81,3535189
10/13/2014 15:30:00,476.38,477.85,469.57,474.45,3173161
10/14/2014 15:30:00,484.9,484.9,474.8,476.11,4360890
10/16/2014 15:30:00,471.36,473.96,459.64,461.13,4347008
10/17/2014 15:30:00,463.61,465.91,458.26,464.55,3500356
10/20/2014 15:30:00,464.84,465.88,451.5,463.13,4843061
10/21/2014 15:30:00,462.74,464.1,459.2,460.31,4028045
10/22/2014 15:30:00,463.16,470.94,462.19,468.39,3059361
10/23/2014 15:30:00,470.29,472.77,470.04,471.93,429213
10/27/2014 15:30:00,477.45,477.45,464,466.26,2302432
10/28/2014 15:30:00,466.13,466.58,458.7,462.64,5034195
10/29/2014 15:30:00,463.9,472.22,462.69,471.33,4004057
10/30/2014 15:30:00,469.55,486.17,469.1,485.03,7484984
10/31/2014 15:30:00,486.32,497.14,486.32,495.58,3219842
11/3/2014 15:30:00,497.29,499.76,490.43,496.47,2828980
11/5/2014 15:30:00,496.3,499.51,489.56,491,3595614
11/7/2014 15:30:00,490.57,493,484.43,485.65,2659263
11/10/2014 15:30:00,486.79,490.25,479.08,480.12,2396133
11/11/2014 15:30:00,481.63,489.26,478.59,484.26,2308713
11/12/2014 15:30:00,486.36,486.88,479.8,482.45,2122642
11/13/2014 15:30:00,482.43,485.3,477.18,480.07,1609576
11/14/2014 15:30:00,479.95,484.28,477.99,480.02,1925588
11/17/2014 15:30:00,478.46,489.14,478.46,487.97,2337114
11/18/2014 15:30:00,488.1,494.17,487.97,489.68,3065433
11/19/2014 15:30:00,489.68,491.34,483.67,484.48,1851368
11/20/2014 15:30:00,484.41,487.23,480.59,485.77,2592595
11/21/2014 15:30:00,485.5,495.8,485.5,494.17,2683538
11/24/2014 15:30:00,495.4,497.36,486.24,488.05,2840424
11/25/2014 15:30:00,487.92,492.78,482.08,491.84,3338732
11/26/2014 15:30:00,491.32,491.84,486.69,488.89,3007076
11/27/2014 15:30:00,490.35,491.84,486.91,489.68,2806993
11/28/2014 15:30:00,490.2,503.9,486.98,491.14,4773085
12/1/2014 15:30:00,489.86,491.32,474.77,476.29,3973275
12/2/2014 15:30:00,476.48,481.06,474.5,476.81,2160807
12/3/2014 15:30:00,474.77,482.43,474.77,479.63,2237796
12/4/2014 15:30:00,479.5,482.9,473.36,474.77,2463051
12/5/2014 15:30:00,475.99,478.96,473.07,474.18,2296865
12/8/2014 15:30:00,475.49,476.9,466.7,467.86,2340414
12/9/2014 15:30:00,466.08,470.89,461.13,465.51,2422696
12/10/2014 15:30:00,461.35,466.06,460.63,461.9,3027071
12/11/2014 15:30:00,460.14,460.14,447.43,448.82,5170702
12/12/2014 15:30:00,449.24,451.22,435.55,437.03,4085890
12/15/2014 15:30:00,434.85,436.76,431.91,435.27,2891112
12/16/2014 15:30:00,434.28,437.48,425.81,428.24,4774252
12/17/2014 15:30:00,428.56,433.34,428.17,430.67,4749947
12/18/2014 15:30:00,436.64,438.25,428.27,435.92,3422050
12/19/2014 15:30:00,438.39,449.93,437.11,446.05,4588473
12/22/2014 15:30:00,446.76,449.14,441.32,448.2,1898416
12/23/2014 15:30:00,446.94,447.83,441.71,442.68,2419143
12/24/2014 15:30:00,442.68,444.36,435.87,437.92,5138493
12/26/2014 15:30:00,439.14,442.13,435.92,440.25,1117804
12/29/2014 15:30:00,440.08,445.3,439.31,444.29,1584461
12/30/2014 15:30:00,444.34,444.98,434.43,435.94,2657831
12/31/2014 15:30:00,435.87,442.75,435.4,441.39,1934955
1/1/2015 15:30:00,438.99,441.81,437.68,439.78,677439
1/2/2015 15:30:00,439.88,443.82,438,438.62,1675827
1/5/2015 15:30:00,438.34,441.27,432.95,433.81,2309591
1/6/2015 15:30:00,430.92,432.4,412.09,414.12,4258043
1/7/2015 15:30:00,414.62,425.37,414.57,423.14,4736315
1/8/2015 15:30:00,426.01,427.4,416.13,417.07,4542457
1/9/2015 15:30:00,420.22,426.95,418.53,426.11,3061366
1/12/2015 15:30:00,426.21,426.46,416.85,421.16,2308716
1/13/2015 15:30:00,422.5,423.46,416.3,417.62,2274108
1/14/2015 15:30:00,417.54,419.52,411.7,413.55,2601286
1/15/2015 15:30:00,416.06,431.46,416.06,428.07,3869247
1/16/2015 15:30:00,425.96,433.39,422.02,430.77,4374388
1/19/2015 15:30:00,431.01,438.84,425.34,435.69,3049291
1/20/2015 15:30:00,436.61,448.52,435.3,447.29,3054173
1/21/2015 15:30:00,448.25,451.42,441.84,449.12,3905183
1/22/2015 15:30:00,448.33,449.34,435.62,437.73,5422365
1/23/2015 15:30:00,440.82,444.68,434.38,439.29,4132897
1/27/2015 15:30:00,442.26,444.14,436.12,440.35,4100754
1/28/2015 15:30:00,438.89,450.63,438.89,449.17,4411227
1/29/2015 15:30:00,449.29,462.86,449.19,460.34,8255888
1/30/2015 15:30:00,460.63,461.25,450.23,453.33,4970953
2/2/2015 15:30:00,453.72,455.63,448.6,449.76,4412275
2/3/2015 15:30:00,452.31,466.01,452.31,464.4,3907020
2/4/2015 15:30:00,465.14,467.47,458.6,460.04,3216827
2/5/2015 15:30:00,463.61,465.54,454.49,457.51,2826578
2/6/2015 15:30:00,457.71,460.63,447.26,450.68,2067728
2/9/2015 15:30:00,446.37,454.69,441.81,444.14,2020605
2/10/2015 15:30:00,444.78,448,426.61,436.86,3120391
2/11/2015 15:30:00,438.84,448.13,437.35,446.12,2235774
2/12/2015 15:30:00,449.74,452.68,439.46,450.31,1990874
2/13/2015 15:30:00,452.71,456.08,450.26,454.44,1690071
2/16/2015 15:30:00,455.04,457.76,445.77,447.16,2803961
2/18/2015 15:30:00,445.77,449.74,443,446.59,2248124
2/19/2015 15:30:00,449.22,449.54,439.61,446.79,2183115
2/20/2015 15:30:00,443.42,443.79,431.56,432.45,4278437
2/23/2015 15:30:00,430.89,434.26,419.57,421.73,3224043
2/24/2015 15:30:00,423.11,424.38,414.57,416.77,4559370
2/25/2015 15:30:00,420.41,424.23,416.58,417.62,3491406
2/26/2015 15:30:00,419.08,421.01,414.37,417.05,4905338
2/27/2015 15:30:00,419.8,426.46,418.33,423.76,4265220
3/2/2015 15:30:00,430.42,433.64,423.76,428.07,3332631
3/3/2015 15:30:00,430.42,448.97,429.63,446.17,4717254
3/4/2015 15:30:00,448.75,450.55,435.89,439.76,3308981
3/5/2015 15:30:00,442.06,445.16,434.95,438.32,2449658
3/9/2015 15:30:00,438.39,441.69,428.02,430.74,3215112
3/10/2015 15:30:00,430.4,433.79,423.68,425.54,3482250
3/11/2015 15:30:00,426.43,430.72,422.2,423.96,2659765
3/12/2015 15:30:00,424.97,429.63,423.78,427.84,2693254
3/13/2015 15:30:00,430.42,430.72,419.52,421.06,2956988
3/16/2015 15:30:00,421.75,422.97,416.2,417.1,3163589
3/17/2015 15:30:00,421.28,425.91,416.55,424.4,4359100
3/18/2015 15:30:00,424.48,432.03,423.34,430.25,2118940
3/19/2015 15:30:00,433.66,434.23,423.04,424.06,3185218
3/20/2015 15:30:00,424.92,426.53,420.32,423.04,2378572
3/23/2015 15:30:00,424.23,427.94,415.11,417.02,3029112
3/24/2015 15:30:00,417.1,423.14,417.1,419.99,2111750
3/25/2015 15:30:00,420.51,420.76,416.55,418.48,2346393
3/26/2015 15:30:00,416.6,420.64,408.18,410.76,4713693
3/27/2015 15:30:00,413.03,413.58,396.96,402.04,5332142
3/30/2015 15:30:00,404.47,405.01,394.49,401.57,3961481
3/31/2015 15:30:00,405.16,412.54,405.16,409.12,4625471
4/1/2015 15:30:00,408.58,415.56,402.73,414.1,3334693
4/6/2015 15:30:00,414.07,415.07,406.84,408.45,2819367
4/7/2015 15:30:00,409.15,414.12,409.15,412.51,4863211
4/8/2015 15:30:00,412.84,430.67,412.54,428.88,5673710
4/9/2015 15:30:00,428.69,445.28,425.37,443.35,6234931
4/10/2015 15:30:00,443.27,450.13,440.38,447.93,5788462
4/13/2015 15:30:00,449.14,458.03,445.16,456.92,4612201
4/15/2015 15:30:00,456.18,465.39,449.34,457.49,5081693
4/16/2015 15:30:00,457.91,464.6,455.19,459.82,4612192
4/17/2015 15:30:00,463.13,467.72,456.97,459.07,5476551
4/20/2015 15:30:00,464.25,464.32,435.13,438.67,8601165
4/21/2015 15:30:00,440.9,443.55,432.13,434.11,4047524
4/22/2015 15:30:00,436.81,439.21,429.43,435.74,3374188
4/23/2015 15:30:00,437.78,440.52,430.44,434.41,3048801
4/24/2015 15:30:00,434.38,438.07,430.25,435.32,2905259
4/27/2015 15:30:00,435.89,439.58,431.63,433.54,2524227
4/28/2015 15:30:00,433.24,436.86,425.24,428.54,3357286
4/29/2015 15:30:00,426.95,431.19,419.72,421.01,3746012
4/30/2015 15:30:00,421.01,428.88,419.99,427.13,7955186
5/4/2015 15:30:00,429.03,442.75,426.21,441.29,3446692
5/5/2015 15:30:00,442.65,446.67,438.39,441.89,4079468
5/6/2015 15:30:00,440.82,444.16,431.91,435.99,5128997
5/7/2015 15:30:00,433.39,435.1,425.96,431.29,3825462
5/8/2015 15:30:00,431.41,442.68,426.51,440.67,3909788
5/11/2015 15:30:00,442.23,445.5,437.55,443.77,3249083
5/12/2015 15:30:00,443.25,443.25,428.51,430.27,3805956
5/13/2015 15:30:00,432.57,440.15,424.58,438.39,3817667
5/14/2015 15:30:00,438.84,438.94,431.06,434.98,2818365
5/15/2015 15:30:00,436.81,439.31,430.96,432.87,1904490
5/18/2015 15:30:00,433.34,442.8,432,441.59,2250982
5/19/2015 15:30:00,441.44,448.13,439.14,443.57,3317436
5/20/2015 15:30:00,445.97,451.22,444.64,450.16,1990706
5/21/2015 15:30:00,451.35,453.4,442.85,444.16,2459446
5/22/2015 15:30:00,444.29,448.55,444.29,447.68,1908452
5/25/2015 15:30:00,445.77,449.74,441.99,443.05,1512612
5/26/2015 15:30:00,443.3,443.79,437.21,438.15,2173883
5/27/2015 15:30:00,438.84,441.27,435.97,438.49,1846549
5/28/2015 15:30:00,438.77,442.93,431.91,433.79,6066339
5/29/2015 15:30:00,435.82,439.06,432.45,434.38,6692348
6/1/2015 15:30:00,435.87,448.2,434.88,446.89,4479082
6/2/2015 15:30:00,448.62,455.09,441.54,445.11,4612571
6/3/2015 15:30:00,445.28,450.95,440.08,443.97,3553618
6/4/2015 15:30:00,447.85,453.8,442.08,452.06,3641649
6/5/2015 15:30:00,450.68,454.17,447.98,449.61,2986745
6/8/2015 15:30:00,449.14,450.73,437.4,438.57,2479431
6/9/2015 15:30:00,437.63,441.14,434.56,437.7,2092303
6/10/2015 15:30:00,438.84,450.68,438.34,448.65,3088017
6/11/2015 15:30:00,448.75,450.48,432.72,434.46,3354787
6/12/2015 15:30:00,435.37,442.16,435,440.75,4924556
6/15/2015 15:30:00,443.25,448.25,440.82,446.64,2939253
6/16/2015 15:30:00,445.28,448.25,442.41,447.73,3184005
6/17/2015 15:30:00,448.28,466.75,442.8,461.23,5996339
6/18/2015 15:30:00,461.9,486.39,461.87,484.88,11284420
6/19/2015 15:30:00,486.64,498.47,486.64,493.65,10448751
6/22/2015 15:30:00,493.79,499.61,488.62,491.19,4433185
6/23/2015 15:30:00,491.66,496.64,490.85,492.83,3659045
6/24/2015 15:30:00,492.83,498.5,488.69,490.8,4252334
6/25/2015 15:30:00,488.87,499.76,487.88,497.56,6211775
6/26/2015 15:30:00,495.26,502.29,493.03,495.65,4792657
6/29/2015 15:30:00,489.31,492.26,481.44,490.77,4610282
6/30/2015 15:30:00,490.3,496.72,489.36,495.35,5299670
7/1/2015 15:30:00,495.8,500.48,495.8,498.1,3388578
7/2/2015 15:30:00,499.76,505.09,498.82,500.68,3641605
7/3/2015 15:30:00,500.13,502.14,496.82,498.87,3161556
7/6/2015 15:30:00,493.37,504.67,492.93,503.01,2797340
7/7/2015 15:30:00,500.75,503.53,495.3,496.91,2581847
7/8/2015 15:30:00,493.25,499.61,491.17,493.62,3472328
7/9/2015 15:30:00,493.32,495.8,486.96,489.06,3713532
7/10/2015 15:30:00,490.9,497.29,490.48,496.2,3682606
7/13/2015 15:30:00,496.2,501.5,492.9,498.77,2253887
